Timestamp,UE_ID,SNR,EMA_SNR,RSRP,EMA_RSRP,Noise_Power,RX_Full_Secs,RX_Frac_Secs,RSSI,RX_Gain
1709325865,2,3.608228,1.940807,-59.068279,-56.536766,0.199698,-34.931911,76.000000
1709325865,2,2.148838,1.961610,-60.440643,-56.927155,0.182684,-35.110020,76.000000
1709325865,2,3.158935,2.081342,-59.797287,-57.214169,0.183454,-35.090599,76.000000
1709325865,2,2.022553,2.075464,-60.538723,-57.546623,0.184241,-34.214199,76.000000
1709325865,2,2.609688,2.128886,-59.855717,-57.777534,0.198625,-35.143444,76.000000
1709325865,2,2.497349,2.165732,-60.938438,-58.093624,0.155882,-34.462605,76.000000
1709325865,2,2.663971,2.215556,-58.488308,-58.133091,0.269332,-34.822796,76.000000
1709325865,2,2.093443,2.203345,-60.339897,-58.353771,0.192808,-34.437981,76.000000
1709325884,2,-5.449291,1.438082,-63.804577,-58.898853,0.187932,-36.430782,76.000000
1709325884,2,-3.733644,0.920909,-63.061893,-59.315159,0.188042,-36.061127,76.000000
1709325885,2,-4.245608,0.404257,-61.677849,-59.551430,0.270529,-36.179276,76.000000
1709325885,2,-6.309608,-0.267129,-59.605877,-59.556873,0.517242,-35.496330,76.000000
1709325885,2,-4.190925,-0.659509,-62.977455,-59.898933,0.199454,-36.248245,76.000000
1709325885,2,-2.914526,-0.885011,-60.888962,-59.997936,0.282951,-35.820656,76.000000
1709325885,2,-2.760194,-1.072529,-59.298702,-59.928013,0.380498,-34.833458,76.000000
1709325885,2,-0.817920,-1.047068,-60.529919,-59.988205,0.240652,-35.713123,76.000000
1709325885,2,-4.158938,-1.358255,-57.879227,-59.777306,0.656457,-34.656071,76.000000
1709325885,2,-2.002664,-1.422696,-61.549786,-59.954552,0.218127,-36.033890,76.000000
1709325885,2,-1.805212,-1.460947,-62.664536,-60.225552,0.170798,-34.889866,76.000000
1709325886,2,3.580482,-0.956804,-57.788284,-59.981827,0.226336,-34.222172,76.000000
1709325886,2,2.609407,-0.600183,-58.675358,-59.851181,0.220339,-34.666607,76.000000
1709325886,2,3.139992,-0.226166,-58.570156,-59.723080,0.204751,-34.708836,76.000000
1709325886,2,3.086159,0.105067,-58.511909,-59.601963,0.211776,-34.619030,76.000000
1709325886,2,2.808250,0.375385,-58.158699,-59.457638,0.240137,-34.345181,76.000000
1709325886,2,3.884592,0.726306,-58.174782,-59.329353,0.195861,-34.430347,76.000000
1709325886,2,4.046731,1.058348,-57.805569,-59.176975,0.209746,-34.136658,76.000000
1709325887,2,2.414424,1.193956,-57.772381,-59.036514,0.281818,-34.302643,76.000000
1709325887,2,3.633452,1.437906,-58.132820,-58.946144,0.207743,-34.335602,76.000000
1709325887,2,0.910288,1.385144,-60.207226,-59.072254,0.205955,-35.311462,76.000000
1709325887,2,2.183359,1.464965,-59.233444,-59.088371,0.206980,-33.129936,76.000000
1709325887,2,1.825823,1.501051,-59.550465,-59.134583,0.207604,-33.891163,76.000000
1709325887,2,3.502134,1.701159,-57.953873,-59.016510,0.220920,-34.424862,76.000000
1709325887,2,3.846351,1.915679,-57.104778,-58.825336,0.255255,-33.905186,76.000000
1709325887,2,-0.594902,1.664621,-61.697895,-59.112591,0.181793,-32.359585,76.000000
1709325887,2,3.330373,1.831196,-57.548298,-58.956161,0.256429,-34.170872,76.000000
1709325888,2,2.882763,1.936352,-58.655140,-58.926060,0.211026,-34.693562,76.000000
1709325888,2,4.296816,2.172399,-57.231686,-58.756622,0.227626,-33.847923,76.000000
1709325888,2,1.763813,2.131540,-59.450127,-58.825974,0.211220,-34.950024,76.000000
1709325888,2,2.335019,2.151888,-58.790916,-58.822468,0.223266,-34.578346,76.000000
1709325888,2,-0.789290,1.857770,-61.778027,-59.118023,0.182277,-35.771576,76.000000
1709325888,2,-1.239868,1.548007,-62.012299,-59.407452,0.182964,-35.974449,76.000000
1709325888,2,-2.689772,1.124229,-61.446495,-59.611355,0.252249,-35.979828,76.000000
1709325888,2,-1.590988,0.852707,-61.169842,-59.767204,0.231313,-35.791737,76.000000
1709325888,2,0.097810,0.777217,-60.270008,-59.817486,0.230064,-35.486290,76.000000
1709325888,2,1.563790,0.855874,-58.885750,-59.724312,0.250294,-35.079922,76.000000
1709325888,2,3.244288,1.094716,-58.356045,-59.587486,0.213521,-34.488720,76.000000
1709325889,2,0.094862,0.994730,-58.675621,-59.496300,0.331736,-34.677994,76.000000
1709325889,2,-4.110429,0.484214,-63.600220,-59.906693,0.176502,-36.148304,76.000000
1709325889,2,1.117711,0.547564,-60.718365,-59.987862,0.173270,-35.444630,76.000000
1709325889,2,-1.914760,0.301332,-61.595242,-60.148602,0.218361,-36.061916,76.000000
1709325889,2,1.132699,0.384468,-60.502529,-60.183994,0.182986,-35.416786,76.000000
1709325889,2,2.127931,0.558815,-59.414028,-60.106998,0.203982,-34.931190,76.000000
1709325889,2,1.224928,0.625426,-60.067730,-60.103073,0.202380,-35.267342,76.000000
1709325890,2,-3.305487,0.232335,-61.936562,-60.286423,0.238544,-36.101063,76.000000
1709325891,2,-3.081406,-0.099039,-62.341358,-60.491917,0.210020,-36.086826,76.000000
1709325891,2,-0.714805,-0.160616,-61.484001,-60.591125,0.194361,-35.787067,76.000000
1709325891,2,1.666866,0.022132,-59.727882,-60.504803,0.206091,-35.188229,76.000000
1709325891,2,-0.115500,0.008369,-60.273594,-60.481682,0.234184,-35.450626,76.000000
1709325891,2,1.544354,0.161968,-59.936432,-60.427158,0.202497,-35.033367,76.000000
1709325891,2,2.716159,0.417387,-58.766487,-60.261093,0.214251,-34.656059,76.000000
1709325892,2,0.860165,0.461665,-60.391056,-60.274090,0.200253,-35.312119,76.000000
1709325892,2,-0.506810,0.364817,-61.760635,-60.422745,0.175791,-35.813744,76.000000
1709325892,2,-0.261601,0.302175,-61.355324,-60.516003,0.191812,-35.592346,76.000000
1709325892,2,-1.864724,0.085485,-62.755081,-60.739910,0.167514,-35.830391,76.000000
1709325892,2,-1.973543,-0.120417,-62.604767,-60.926395,0.176918,-35.996346,76.000000
1709325892,2,-1.489807,-0.257356,-61.961197,-61.029877,0.192814,-35.862785,76.000000
1709325892,2,0.794350,-0.152186,-60.691811,-60.996071,0.191183,-35.471851,76.000000
1709325892,2,-2.205802,-0.357547,-61.046139,-61.001076,0.258036,-35.797806,76.000000
1709325892,2,-5.972952,-0.919088,-63.413017,-61.242271,0.205045,-36.271332,76.000000
1709325892,2,-0.036541,-0.830833,-61.656315,-61.283676,0.170006,-35.888073,76.000000
1709325893,2,-1.924473,-0.940197,-62.262703,-61.381580,0.191454,-35.962021,76.000000
1709325893,2,-3.915910,-1.237768,-63.359436,-61.579365,0.180218,-35.687443,76.000000
1709325893,2,-1.362638,-1.250255,-61.994839,-61.620911,0.190320,-35.913631,76.000000
1709325893,2,-4.216238,-1.546854,-63.566769,-61.815498,0.177700,-35.066380,76.000000
1709325893,2,-4.823007,-1.874469,-61.937634,-61.827713,0.259174,-36.192120,76.000000
1709325893,2,0.240766,-1.662945,-59.526173,-61.597557,0.272856,-35.363300,76.000000
1709325893,2,-0.316368,-1.528288,-61.583900,-61.596191,0.180318,-35.506104,76.000000
1709325893,2,-0.454750,-1.420934,-61.871582,-61.623730,0.175267,-35.728951,76.000000
1709325894,2,3.298589,-0.948982,-58.097504,-61.271107,0.234047,-34.471222,76.000000
1709325894,2,1.308277,-0.723256,-60.125225,-61.156517,0.203760,-35.254776,76.000000
1709325894,2,-0.221926,-0.673123,-61.703983,-61.211266,0.181144,-35.919666,76.000000
1709325894,2,0.501678,-0.555643,-60.871918,-61.177330,0.192832,-35.723656,76.000000
1709325894,2,1.247901,-0.375288,-60.919411,-61.151539,0.172982,-34.544945,76.000000
1709325894,2,1.390977,-0.198662,-59.654522,-61.001839,0.223769,-34.872780,76.000000
1709325894,2,4.249086,0.246113,-57.793243,-60.680981,0.210431,-34.262043,76.000000
1709325895,2,2.719851,0.493487,-59.018654,-60.514748,0.215226,-34.812023,76.000000
1709325895,2,2.085039,0.652642,-58.669971,-60.330269,0.257579,-34.782810,76.000000
1709325895,2,1.273587,0.714736,-60.500813,-60.347324,0.191470,-35.482052,76.000000
1709325895,2,3.782695,1.021532,-58.401379,-60.152729,0.203715,-34.285618,76.000000
1709325895,2,3.335662,1.252945,-57.798946,-59.917351,0.255637,-34.440891,76.000000
1709325895,2,-1.392357,0.988415,-62.054554,-60.131073,0.191599,-35.832027,76.000000
1709325895,2,-2.844398,0.605134,-63.126183,-60.430584,0.176666,-36.169170,76.000000
1709325895,2,1.570201,0.701640,-58.436234,-60.231148,0.295890,-34.746067,76.000000
1709325895,2,3.898543,1.021331,-58.324936,-60.040527,0.202141,-34.393719,76.000000
1709325895,2,-4.559925,0.463205,-63.539581,-60.390434,0.189038,-34.989231,76.000000
1709325895,2,4.217805,0.838665,-57.337372,-60.085129,0.240842,-34.170578,76.000000
1709325896,2,2.582578,1.013057,-59.701401,-60.046757,0.189124,-35.127357,76.000000
1709325897,2,-2.018511,0.709900,-61.599003,-60.201981,0.229748,-35.871166,76.000000
1709325897,2,2.205185,0.859428,-59.804192,-60.162201,0.198794,-35.174858,76.000000
1709325897,2,-0.502964,0.723189,-61.867149,-60.332695,0.178755,-35.841557,76.000000
1709325897,2,-0.095257,0.641344,-61.571121,-60.456539,0.180761,-35.850899,76.000000
1709325897,2,0.937854,0.670995,-60.489014,-60.459785,0.199745,-35.449463,76.000000
1709325897,2,-2.142548,0.389641,-62.196724,-60.633480,0.201896,-35.963596,76.000000
1709325897,2,1.792510,0.529928,-59.739422,-60.544075,0.211617,-35.183575,76.000000
1709325897,2,-1.300749,0.346860,-60.156193,-60.505287,0.290930,-35.602341,76.000000
1709325897,2,3.718323,0.684007,-57.618469,-60.216606,0.251123,-34.327065,76.000000
1709325898,2,-0.672179,0.548388,-61.604641,-60.355408,0.199580,-35.883873,76.000000
1709325898,2,-2.122350,0.281314,-59.522034,-60.272072,0.361463,-34.812870,76.000000
1709325898,2,-0.622446,0.190938,-61.589928,-60.403858,0.200575,-35.839195,76.000000
1709325898,2,-3.681822,-0.196338,-58.773258,-60.240799,0.475444,-33.969322,76.000000
1709325898,2,-0.805463,-0.257250,-61.789726,-60.395691,0.195366,-35.917610,76.000000
1709325898,2,-1.592372,-0.390763,-62.684555,-60.624577,0.172765,-34.679890,76.000000
1709325898,2,-1.219587,-0.473645,-62.245480,-60.786667,0.182770,-35.976646,76.000000
1709325898,2,0.232044,-0.403076,-61.615891,-60.869591,0.175114,-35.776279,76.000000
1709325898,2,-0.683254,-0.431094,-61.829548,-60.965588,0.189838,-35.884789,76.000000
1709325898,2,-0.728559,-0.460840,-60.672897,-60.936317,0.244768,-35.679737,76.000000
1709325898,2,-2.504585,-0.665215,-62.864666,-61.129150,0.181862,-36.184036,76.000000
1709325899,2,-1.285955,-0.727289,-62.270714,-61.243305,0.183298,-36.024746,76.000000
1709325899,2,-1.976031,-0.852163,-62.667721,-61.385746,0.185515,-35.976212,76.000000
1709325899,2,-3.160542,-1.083001,-63.353455,-61.582516,0.177414,-36.235764,76.000000
1709325899,2,-5.334243,-1.508125,-58.348705,-61.259136,0.656603,-35.153275,76.000000
1709325899,2,-2.351924,-1.592505,-63.244282,-61.457649,0.168855,-36.078556,76.000000
1709325899,2,-0.403883,-1.473643,-61.501087,-61.461994,0.202177,-35.146046,76.000000
1709325899,2,0.114955,-1.314783,-61.079124,-61.423706,0.201959,-35.781673,76.000000
1709325899,2,-0.716200,-1.254925,-62.263695,-61.507706,0.175072,-35.066788,76.000000
1709325899,2,0.126506,-1.116782,-61.793091,-61.536243,0.173550,-35.962341,76.000000
1709325899,2,0.273302,-0.977773,-61.752926,-61.557911,0.174633,-35.716022,76.000000
1709325900,2,4.745381,-0.405458,-58.169582,-61.219078,0.194839,-34.409054,76.000000
1709325900,2,3.547777,-0.010135,-57.770798,-60.874249,0.261599,-34.278217,76.000000
1709325900,2,5.439174,0.534796,-57.423958,-60.529221,0.202882,-33.920807,76.000000
1709325900,2,4.687356,0.950052,-57.849865,-60.261284,0.212992,-34.196835,76.000000
1709325900,2,4.049697,1.260017,-57.248989,-59.960052,0.273131,-34.029198,76.000000
1709325900,2,5.283195,1.662335,-57.476315,-59.711678,0.207632,-34.074074,76.000000
1709325901,2,4.538920,1.949993,-56.218834,-59.362392,0.320487,-33.462292,76.000000
1709325901,2,5.464272,2.301421,-57.247978,-59.150951,0.212642,-33.902058,76.000000
1709325901,2,4.211531,2.492432,-57.115414,-58.947399,0.275341,-33.877304,76.000000
1709325901,2,6.312756,2.874465,-56.344906,-58.687149,0.221699,-33.442886,76.000000
1709325901,2,6.257439,3.212762,-57.128551,-58.531288,0.188316,-33.780338,76.000000
1709325901,2,4.944655,3.385951,-57.285530,-58.406712,0.233528,-33.939365,76.000000
1709325901,2,1.424891,3.189845,-55.080688,-58.074108,0.691713,-32.974007,76.000000
1709325901,2,6.510364,3.521897,-56.388210,-57.905518,0.212534,-33.344021,76.000000
1709325901,2,3.604117,3.530119,-56.358089,-57.750774,0.358041,-33.368797,76.000000
1709325901,2,5.893851,3.766492,-56.759686,-57.651665,0.222482,-32.646217,76.000000
1709325901,2,5.755754,3.965419,-56.574535,-57.543953,0.238119,-33.166153,76.000000
1709325901,2,5.556595,4.124536,-57.076843,-57.497242,0.217413,-33.097809,76.000000
1709325901,2,5.145800,4.226663,-57.221806,-57.469700,0.227443,-33.522137,76.000000
1709325902,2,5.464664,4.350463,-55.997261,-57.322456,0.286192,-33.279591,76.000000
1709325902,2,4.203462,4.335763,-55.190056,-57.109215,0.428329,-32.610455,76.000000
1709325902,2,5.002568,4.402443,-56.239140,-57.022209,0.295288,-33.412262,76.000000
1709325902,2,6.417927,4.603992,-57.055824,-57.025570,0.186544,-32.392033,76.000000
1709325902,2,6.633888,4.806981,-56.511162,-56.974129,0.203968,-31.821140,76.000000
1709325902,2,7.202744,5.046557,-55.660995,-56.842815,0.221118,-32.831856,76.000000
1709325902,2,6.077846,5.149686,-56.537067,-56.812241,0.224788,-33.364708,76.000000
1709325902,2,6.729042,5.307622,-55.875031,-56.718521,0.233183,-33.161285,76.000000
1709325902,2,5.945233,5.371383,-56.974548,-56.744125,0.211524,-33.645329,76.000000
1709325902,2,6.372388,5.471484,-55.910141,-56.660728,0.247973,-33.147923,76.000000
1709325902,2,7.580885,5.682424,-55.736252,-56.568279,0.201960,-33.029373,76.000000
1709325902,2,5.296401,5.643822,-56.346062,-56.546059,0.273820,-33.558620,76.000000
1709325902,2,5.632547,5.642694,-56.284367,-56.519890,0.261590,-33.424759,76.000000
1709325902,2,4.147433,5.493168,-57.415264,-56.609428,0.265257,-34.173592,76.000000
1709325902,2,5.086536,5.452505,-57.402298,-56.688717,0.223541,-34.098484,76.000000
1709325903,2,5.750511,5.482306,-57.330738,-56.752918,0.199610,-34.029385,76.000000
1709325903,2,3.805428,5.314618,-57.922176,-56.869843,0.249377,-34.600067,76.000000
1709325903,2,6.154389,5.398595,-57.401402,-56.923000,0.184891,-33.273026,76.000000
1709325903,2,4.460180,5.304753,-58.436905,-57.074390,0.199881,-34.460045,76.000000
1709325903,2,3.226424,5.096920,-58.010365,-57.167988,0.272251,-34.374168,76.000000
1709325903,2,4.555251,5.042754,-58.637276,-57.314919,0.185930,-33.137699,76.000000
1709325903,2,1.900219,4.728500,-60.336590,-57.617085,0.197995,-35.348236,76.000000
1709325903,2,1.527424,4.408393,-60.406754,-57.896053,0.203883,-35.405155,76.000000
1709325903,2,1.743810,4.141935,-60.215981,-58.128048,0.205890,-34.884369,76.000000
1709325903,2,-0.233214,3.704420,-61.481575,-58.463402,0.203300,-35.704586,76.000000
1709325903,2,1.310692,3.465047,-61.381741,-58.755234,0.166832,-33.939053,76.000000
1709325903,2,2.125170,3.331060,-60.657318,-58.945442,0.177912,-35.471813,76.000000
1709325903,2,-4.996028,2.498351,-57.022663,-58.753166,0.883034,-34.326710,76.000000
1709325903,2,1.195085,2.368024,-61.464787,-59.024330,0.165535,-35.736752,76.000000
1709325903,2,0.457109,2.176933,-61.212040,-59.243103,0.197493,-35.136288,76.000000
1709325903,2,0.249136,1.984153,-61.579300,-59.476723,0.186057,-35.815105,76.000000
1709325903,2,0.086920,1.794430,-61.581100,-59.687160,0.190859,-34.991749,76.000000
1709325903,2,-0.203811,1.594606,-60.742485,-59.792694,0.235415,-35.743771,76.000000
1709325904,2,11.609789,2.596124,-50.122639,-58.825687,0.320072,-28.754929,76.000000
1709325904,2,11.008028,3.437314,-50.172977,-57.960415,0.362623,-28.817116,76.000000
1709325904,2,11.852787,4.278862,-50.190712,-57.183445,0.300548,-28.729603,76.000000
1709325904,2,11.493981,5.000373,-49.856289,-56.450729,0.350616,-28.451231,76.000000
1709325904,2,10.932787,5.593615,-49.848785,-55.790535,0.395808,-28.436260,76.000000
1709325904,2,11.884577,6.222711,-49.780602,-55.189541,0.327595,-28.448984,76.000000
1709325905,2,12.244158,6.824855,-49.494694,-54.620056,0.323832,-28.182602,76.000000
1709325905,2,11.000924,7.242462,-49.669170,-54.124969,0.408939,-28.327003,76.000000
1709325905,2,11.465240,7.664740,-49.461422,-53.658615,0.387501,-28.240850,76.000000
1709325905,2,11.929450,8.091211,-48.997025,-53.192455,0.390146,-27.611870,76.000000
1709325905,2,11.624146,8.444505,-49.806503,-52.853859,0.347509,-28.486311,76.000000
1709325905,2,12.008754,8.800930,-48.935863,-52.462059,0.389466,-27.718515,76.000000
1709325905,2,10.563314,8.977168,-51.534760,-52.369328,0.293689,-29.864088,76.000000
1709325905,2,10.111420,9.090593,-52.133850,-52.345779,0.281665,-30.282867,76.000000
1709325905,2,9.930279,9.174562,-52.040596,-52.315262,0.299719,-30.223169,76.000000
1709325905,2,9.565456,9.213651,-53.110512,-52.394787,0.253808,-31.007416,76.000000
1709325905,2,8.956983,9.187984,-53.006187,-52.455925,0.297033,-31.137110,76.000000
1709325905,2,8.850939,9.154279,-54.036926,-52.614025,0.237352,-31.818403,76.000000
1709325906,2,-2.424305,7.996420,-62.821274,-53.634750,0.188191,-36.199871,76.000000
1709325906,2,-2.613988,6.935380,-63.476650,-54.618942,0.166764,-36.261539,76.000000
1709325906,2,-2.453608,5.996481,-62.679733,-55.425022,0.197382,-36.027866,76.000000
1709325906,2,0.090753,5.405908,-61.653870,-56.047905,0.189792,-35.919537,76.000000
1709325906,2,1.246594,4.989977,-61.876751,-56.630791,0.153492,-35.750557,76.000000
1709325906,2,0.740911,4.565070,-61.827648,-57.150475,0.166874,-34.484894,76.000000
1709325906,2,1.266481,4.235211,-60.881153,-57.523544,0.189176,-35.568760,76.000000
1709325906,2,3.264509,4.138141,-60.100464,-57.781235,0.170455,-33.725388,76.000000
1709325906,2,3.800235,4.104351,-59.215069,-57.924618,0.191016,-34.809708,76.000000
1709325906,2,-3.022230,3.391693,-55.773849,-57.709541,1.019690,-33.455242,76.000000
1709325906,2,5.315829,3.584106,-58.048344,-57.743423,0.191132,-34.379349,76.000000
1709325907,2,10.862781,4.311974,-50.154701,-56.984550,0.380683,-28.799648,76.000000
1709325907,2,12.241500,5.104926,-49.975941,-56.283691,0.294335,-28.519064,76.000000
1709325907,2,11.045302,5.698964,-50.121567,-55.667480,0.369083,-28.700638,76.000000
1709325907,2,11.242567,6.253324,-50.960705,-55.196804,0.291385,-29.399010,76.000000
1709325907,2,10.240903,6.652082,-51.636955,-54.840820,0.311179,-29.856590,76.000000
1709325907,2,10.848927,7.071766,-51.721203,-54.528858,0.267611,-30.085014,76.000000
1709325907,2,5.146422,6.879232,-58.007298,-54.876701,0.199946,-34.306797,76.000000
1709325907,2,5.847980,6.776107,-57.114769,-55.100510,0.214670,-33.888756,76.000000
1709325907,2,5.921744,6.690670,-57.596760,-55.350136,0.190463,-34.106945,76.000000
1709325907,2,7.580886,6.779692,-56.095627,-55.424686,0.193242,-33.103127,76.000000
1709325907,2,7.855390,6.887262,-54.914665,-55.373684,0.239978,-32.486656,76.000000
1709325907,2,9.018303,7.100366,-54.554031,-55.291718,0.206406,-32.162197,76.000000
1709325908,2,11.765389,7.566868,-50.420219,-54.804569,0.297262,-28.902117,76.000000
1709325908,2,10.622900,7.872471,-50.448860,-54.368999,0.377773,-28.990271,76.000000
1709325908,2,11.707529,8.255977,-50.237206,-53.955818,0.314718,-28.840620,76.000000
1709325908,2,11.461092,8.576488,-50.422047,-53.602440,0.319081,-28.894638,76.000000
1709325908,2,10.793879,8.798227,-51.090900,-53.351288,0.315235,-29.553598,76.000000
1709325908,2,11.282913,9.046696,-50.821224,-53.098282,0.302277,-29.412056,76.000000
1709325908,2,-1.428792,7.999147,-62.252373,-54.013691,0.198622,-36.110130,76.000000
1709325908,2,0.197871,7.219019,-61.604504,-54.772774,0.187736,-35.762951,76.000000
1709325908,2,-1.456392,6.351478,-62.381752,-55.533672,0.192077,-36.078674,76.000000
1709325908,2,-0.125817,5.703749,-60.929996,-56.073303,0.227963,-35.652245,76.000000
1709325908,2,0.966891,5.230063,-60.790169,-56.544991,0.209025,-35.682224,76.000000
1709325908,2,5.584433,5.265500,-57.953442,-56.685837,0.186978,-34.320736,76.000000
1709325908,2,4.418954,5.180845,-57.746899,-56.791943,0.239378,-34.381062,76.000000
1709325908,2,5.713116,5.234072,-55.993664,-56.712116,0.286227,-33.267651,76.000000
1709325908,2,8.953123,5.605977,-53.745396,-56.415443,0.253685,-31.813864,76.000000
1709325909,2,11.483480,6.193727,-51.166874,-55.890587,0.268136,-29.468649,76.000000
1709325909,2,7.436940,6.318049,-50.365280,-55.338055,0.750748,-29.122265,76.000000
1709325909,2,8.327436,6.518988,-51.098114,-54.914062,0.528808,-29.278849,76.000000
1709325909,2,10.608663,6.927955,-51.319546,-54.554611,0.312022,-29.812967,76.000000
1709325910,2,11.634523,7.398612,-51.179996,-54.217148,0.257879,-29.032330,76.000000
1709325910,2,11.258360,7.784587,-49.774704,-53.772903,0.387540,-28.066778,76.000000
1709325910,2,11.966128,8.202741,-48.487617,-53.244373,0.448493,-27.302633,76.000000
1709325910,2,12.617557,8.644222,-48.296501,-52.749588,0.407325,-27.096537,76.000000
1709325910,2,13.228742,9.102674,-47.495708,-52.224201,0.427395,-26.299011,76.000000
1709325910,2,12.821525,9.474560,-47.763657,-51.778145,0.439518,-26.558853,76.000000
1709325910,2,12.175961,9.744699,-50.026493,-51.602982,0.300144,-28.615204,76.000000
1709325910,2,10.666902,9.836920,-51.797241,-51.622406,0.277517,-30.084055,76.000000
1709325910,2,13.761119,10.229340,-46.860447,-51.146210,0.440493,-25.758089,76.000000
1709325910,2,13.604481,10.566854,-46.503078,-50.681896,0.496657,-25.430548,76.000000
1709325910,2,14.152264,10.925394,-46.151108,-50.228817,0.476697,-25.017996,76.000000
1709325910,2,12.835311,11.116385,-46.422771,-49.848213,0.600877,-25.426376,76.000000
1709325910,2,12.621911,11.266938,-45.919163,-49.455307,0.706470,-24.865835,76.000000
1709325910,2,13.153778,11.455622,-45.233620,-49.033138,0.734134,-24.217924,76.000000
1709325911,2,14.827291,11.792789,-42.528606,-48.382687,0.946230,-21.634430,76.000000
1709325911,2,13.536401,11.967150,-42.655563,-47.809975,1.227985,-21.782179,76.000000
1709325911,2,14.925117,12.262946,-41.161106,-47.145088,1.267117,-20.280809,76.000000
1709325911,2,15.313721,12.568024,-38.695583,-46.300137,2.049399,-17.822300,76.000000
1709325911,2,14.616018,12.772823,-39.189457,-45.589069,2.120953,-18.393450,76.000000
1709325911,2,16.041220,13.099663,-38.477074,-44.877869,1.809991,-17.630165,76.000000
1709325911,2,14.889666,13.278663,-40.850277,-44.475109,1.361955,-20.004974,76.000000
1709325911,2,14.599517,13.410748,-39.558670,-43.983467,1.958788,-18.687452,76.000000
1709325911,2,14.588008,13.528475,-39.517242,-43.536846,1.986984,-18.719290,76.000000
1709325911,2,14.525777,13.628205,-39.711742,-43.154335,1.921739,-18.808228,76.000000
1709325911,2,15.818860,13.847271,-41.003719,-42.939274,1.070106,-20.117928,76.000000
1709325911,2,14.754774,13.938022,-40.857174,-42.731064,1.401703,-19.966389,76.000000
1709325912,2,14.686520,14.012872,-42.318439,-42.689800,1.021884,-21.489492,76.000000
1709325912,2,14.637622,14.075347,-41.401039,-42.560925,1.273201,-20.504557,76.000000
1709325912,2,14.425049,14.110317,-40.963688,-42.401199,1.472485,-20.133282,76.000000
1709325912,2,13.729809,14.072267,-41.983356,-42.359413,1.366254,-21.112976,76.000000
1709325912,2,15.347863,14.199826,-41.351986,-42.258671,1.101133,-20.488943,76.000000
1709325912,2,14.477551,14.227599,-39.457245,-41.978527,2.067970,-18.621956,76.000000
1709325912,2,15.323565,14.337195,-41.865005,-41.967175,0.986226,-20.994272,76.000000
1709325912,2,14.621331,14.365609,-41.621826,-41.932640,1.209453,-20.748833,76.000000
1709325912,2,15.280995,14.457148,-41.217644,-41.861141,1.143952,-20.290537,76.000000
1709325912,2,16.080679,14.619501,-41.746166,-41.849644,0.853903,-20.882059,76.000000
1709325912,2,14.844573,14.642009,-41.244495,-41.789127,1.264004,-20.451641,76.000000
1709325912,2,15.545060,14.732314,-41.557549,-41.765968,1.004152,-20.694735,76.000000
